was_delayed,daily_rainfall,did_rain,Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time
False,0.0,False,US,08/01/2013,0738, ,PHL,17:30
False,0.0,False,US,08/01/2013,0840,N181UW,CLT,06:13
False,0.0,False,US,08/01/2013,1701,N961UW,PHL,08:30
True,0.0,False,US,08/01/2013,1703,N952UW,PHL,13:30
True,0.0,False,US,08/01/2013,1721,N945UW,PHL,15:30
True,0.0,False,US,08/01/2013,1727,N961UW,PHL,12:30
False,0.0,False,US,08/01/2013,1737, ,PHL,09:30
False,0.0,False,US,08/01/2013,1739,N948UW,PHL,05:30
False,0.0,False,US,08/01/2013,1747,N766US,CLT,05:00
False,0.0,False,US,08/01/2013,1751,N118US,PHL,06:30
False,0.0,False,US,08/01/2013,1763,N712US,PHL,11:30
True,0.0,False,US,08/01/2013,1776,N752US,PHL,14:30
True,0.0,False,US,08/01/2013,1788,N566UW,CLT,19:08
False,0.0,False,US,08/01/2013,1797,N564UW,PHL,07:30
False,0.0,False,US,08/01/2013,1819,N955UW,PHL,10:30
True,0.0,False,US,08/01/2013,1886,N949UW,PHL,20:30
False,0.0,False,US,08/01/2013,1895,N156UW,CLT,12:48
True,0.0,False,US,08/01/2013,1896,N967UW,PHL,16:30
False,0.0,False,US,08/01/2013,1907,N561UW,CLT,07:58
False,0.0,False,US,08/01/2013,1980,N198UW,CLT,11:08
True,0.0,False,US,08/01/2013,2087,N450UW,CLT,17:05
False,0.0,False,US,08/01/2013,2103,N126UW,DCA,06:00
False,0.0,False,US,08/01/2013,2105,N757UW,DCA,07:00
False,0.0,False,US,08/01/2013,2107,N721UW,DCA,08:00
False,0.0,False,US,08/01/2013,2109,N741UW,DCA,09:00
False,0.0,False,US,08/01/2013,2111,N705UW,DCA,10:00
False,0.0,False,US,08/01/2013,2113,N113UW,DCA,11:00
False,0.0,False,US,08/01/2013,2115,N757UW,DCA,12:00
True,0.0,False,US,08/01/2013,2117,N721UW,DCA,13:00
True,0.0,False,US,08/01/2013,2119,N758US,DCA,14:00
True,0.0,False,US,08/01/2013,2121,N749US,DCA,15:00
True,0.0,False,US,08/01/2013,2123,N113UW,DCA,16:00
False,0.0,False,US,08/01/2013,2125,N757UW,DCA,17:00
False,0.0,False,US,08/01/2013,2127,N721UW,DCA,18:00
False,0.0,False,US,08/01/2013,2129,N758US,DCA,19:00
True,0.0,False,US,08/01/2013,2131,N749US,DCA,20:00
False,0.0,False,US,08/01/2013,2133,N963UW,LGA,06:00
False,0.0,False,US,08/01/2013,2135,N945UW,LGA,06:45
False,0.0,False,US,08/01/2013,2137,N956UW,LGA,07:00
False,0.0,False,US,08/01/2013,2139,N746UW,LGA,08:00
False,0.0,False,US,08/01/2013,2141,N946UW,LGA,09:00
False,0.0,False,US,08/01/2013,2143,N963UW,LGA,10:00
False,0.0,False,US,08/01/2013,2145,N945UW,LGA,11:00
False,0.0,False,US,08/01/2013,2147, ,LGA,12:00
False,0.0,False,US,08/01/2013,2149,N946UW,LGA,13:00
False,0.0,False,US,08/01/2013,2151,N963UW,LGA,14:00
False,0.0,False,US,08/01/2013,2153,N957UW,LGA,15:00
False,0.0,False,US,08/01/2013,2155,N956UW,LGA,16:00
False,0.0,False,US,08/01/2013,2157, ,LGA,17:00
False,0.0,False,US,08/01/2013,2159,N963UW,LGA,18:00
False,0.0,False,US,08/01/2013,2161,N957UW,LGA,19:00
True,0.0,False,US,08/01/2013,2163,N956UW,LGA,20:00
False,0.13,True,US,08/02/2013,0417,N552UW,CLT,14:39
False,0.13,True,US,08/02/2013,0524,N806AW,PHX,10:15
False,0.13,True,US,08/02/2013,0553,N814AW,PHL,07:00
False,0.13,True,US,08/02/2013,0561,N679AW,PHX,19:15
False,0.13,True,US,08/02/2013,0654,N665AW,CLT,09:49
False,0.13,True,US,08/02/2013,0671,N601AW,PHX,16:35
False,0.13,True,US,08/02/2013,0722,N956UW,PHL,18:30
False,0.13,True,US,08/02/2013,0728,N721UW,PHL,19:30
False,0.13,True,US,08/02/2013,0738,N954UW,PHL,17:30
False,0.13,True,US,08/02/2013,0840,N193UW,CLT,06:13
False,0.13,True,US,08/02/2013,1701,N947UW,PHL,08:30
True,0.13,True,US,08/02/2013,1703,N956UW,PHL,13:30
False,0.13,True,US,08/02/2013,1721,N949UW,PHL,15:30
False,0.13,True,US,08/02/2013,1727,N954UW,PHL,12:30
False,0.13,True,US,08/02/2013,1737,N956UW,PHL,09:30
False,0.13,True,US,08/02/2013,1739,N946UW,PHL,05:30
False,0.13,True,US,08/02/2013,1747,N701UW,CLT,05:00
False,0.13,True,US,08/02/2013,1751,N113UW,PHL,06:30
True,0.13,True,US,08/02/2013,1763,N703UW,PHL,11:30
False,0.13,True,US,08/02/2013,1776,N756US,PHL,14:30
True,0.13,True,US,08/02/2013,1788,N162UW,CLT,19:08
False,0.13,True,US,08/02/2013,1797,N199UW,PHL,07:30
False,0.13,True,US,08/02/2013,1819,N949UW,PHL,10:30
True,0.13,True,US,08/02/2013,1886,N950UW,PHL,20:30
False,0.13,True,US,08/02/2013,1895,N184US,CLT,12:48
False,0.13,True,US,08/02/2013,1896,N944UW,PHL,16:30
False,0.13,True,US,08/02/2013,1907,N190UW,CLT,07:58
False,0.13,True,US,08/02/2013,1980,N556UW,CLT,11:08
True,0.13,True,US,08/02/2013,2087,N456UW,CLT,17:05
False,0.13,True,US,08/02/2013,2103,N124US,DCA,06:00
False,0.13,True,US,08/02/2013,2105,N757UW,DCA,07:00
False,0.13,True,US,08/02/2013,2107,N721UW,DCA,08:00
False,0.13,True,US,08/02/2013,2109,N708UW,DCA,09:00
False,0.13,True,US,08/02/2013,2111,N747UW,DCA,10:00
False,0.13,True,US,08/02/2013,2113,N126UW,DCA,11:00
False,0.13,True,US,08/02/2013,2115,N748UW,DCA,12:00
False,0.13,True,US,08/02/2013,2117,N721UW,DCA,13:00
False,0.13,True,US,08/02/2013,2119,N708UW,DCA,14:00
False,0.13,True,US,08/02/2013,2121,N747UW,DCA,15:00
False,0.13,True,US,08/02/2013,2123,N126UW,DCA,16:00
False,0.13,True,US,08/02/2013,2125,N748UW,DCA,17:00
False,0.13,True,US,08/02/2013,2127,N769US,DCA,18:00
False,0.13,True,US,08/02/2013,2129,N737US,DCA,19:00
False,0.13,True,US,08/02/2013,2131,N747UW,DCA,20:00
False,0.13,True,US,08/02/2013,2133,N958UW,LGA,06:00
False,0.13,True,US,08/02/2013,2135,N957UW,LGA,06:45
False,0.13,True,US,08/02/2013,2137,N963UW,LGA,07:00
False,0.13,True,US,08/02/2013,2139,N758US,LGA,08:00
False,0.13,True,US,08/02/2013,2141,N959UW,LGA,09:00
False,0.13,True,US,08/02/2013,2143,N958UW,LGA,10:00
False,0.13,True,US,08/02/2013,2145,N957UW,LGA,11:00
False,0.13,True,US,08/02/2013,2147,N963UW,LGA,12:00
False,0.13,True,US,08/02/2013,2149,N959UW,LGA,13:00
False,0.13,True,US,08/02/2013,2151,N958UW,LGA,14:00
False,0.13,True,US,08/02/2013,2153,N957UW,LGA,15:00
False,0.13,True,US,08/02/2013,2155,N963UW,LGA,16:00
False,0.13,True,US,08/02/2013,2157,N959UW,LGA,17:00
False,0.13,True,US,08/02/2013,2159,N958UW,LGA,18:00
False,0.13,True,US,08/02/2013,2161,N957UW,LGA,19:00
False,0.13,True,US,08/02/2013,2163,N963UW,LGA,20:00
False,0.0,False,US,08/03/2013,0417,N547UW,CLT,14:39
False,0.0,False,US,08/03/2013,0538,N827AW,PHX,10:15
False,0.0,False,US,08/03/2013,0553,N832AW,PHL,07:00
False,0.0,False,US,08/03/2013,0561,N663AW,PHX,19:15
False,0.0,False,US,08/03/2013,0654,N679AW,CLT,09:49
False,0.0,False,US,08/03/2013,0671,N679AW,PHX,16:35
False,0.0,False,US,08/03/2013,0722,N959UW,PHL,18:30
False,0.0,False,US,08/03/2013,0738,N958UW,PHL,17:30
False,0.0,False,US,08/03/2013,0773,N126UW,PHL,09:30
False,0.0,False,US,08/03/2013,0790,N110UW,PHL,05:30
False,0.0,False,US,08/03/2013,0840,N181UW,CLT,06:13
False,0.0,False,US,08/03/2013,1701,N965UW,PHL,08:30
False,0.0,False,US,08/03/2013,1714,N955UW,PHL,15:30
False,0.0,False,US,08/03/2013,1727,N967UW,PHL,12:30
False,0.0,False,US,08/03/2013,1751,N723UW,PHL,06:30
False,0.0,False,US,08/03/2013,1763,N747UW,PHL,11:30
False,0.0,False,US,08/03/2013,1797,N558UW,PHL,07:30
False,0.0,False,US,08/03/2013,1801,N162UW,CLT,12:48
False,0.0,False,US,08/03/2013,1805,N165US,CLT,07:58
False,0.0,False,US,08/03/2013,1865,N763US,CLT,17:05
False,0.0,False,US,08/03/2013,1897,N113UW,CLT,19:08
False,0.0,False,US,08/03/2013,1980,N154UW,CLT,11:08
False,0.0,False,US,08/03/2013,1983,N769US,CLT,05:00
False,0.0,False,US,08/03/2013,2103,N957UW,DCA,06:00
False,0.0,False,US,08/03/2013,2107,N958UW,DCA,08:00
False,0.0,False,US,08/03/2013,2111,N944UW,DCA,10:00
False,0.0,False,US,08/03/2013,2115,N963UW,DCA,12:00
False,0.0,False,US,08/03/2013,2119,N959UW,DCA,14:00
False,0.0,False,US,08/03/2013,2143,N959UW,LGA,10:00
False,0.0,False,US,08/03/2013,2149,N958UW,LGA,13:00
False,0.0,False,US,08/03/2013,2153,N944UW,LGA,15:00
False,0.0,False,US,08/04/2013,0417,N534UW,CLT,14:39
False,0.0,False,US,08/04/2013,0524,N805AW,PHX,10:15
False,0.0,False,US,08/04/2013,0553,N830AW,PHL,07:00
False,0.0,False,US,08/04/2013,0561,N655AW,PHX,19:15
False,0.0,False,US,08/04/2013,0654,N654AW,CLT,09:49
False,0.0,False,US,08/04/2013,0671,N659AW,PHX,16:35
False,0.0,False,US,08/04/2013,0738,N947UW,PHL,17:30
False,0.0,False,US,08/04/2013,0770,N107US,PHL,05:30
False,0.0,False,US,08/04/2013,0840,N167US,CLT,06:13
False,0.0,False,US,08/04/2013,1705,N460UW,PHL,07:30
False,0.0,False,US,08/04/2013,1714,N946UW,PHL,15:30
False,0.0,False,US,08/04/2013,1740,N562UW,PHL,08:30
False,0.0,False,US,08/04/2013,1763,N949UW,PHL,11:30
True,0.0,False,US,08/04/2013,1788,N195UW,CLT,19:08
False,0.0,False,US,08/04/2013,1801,N150UW,CLT,12:48
False,0.0,False,US,08/04/2013,1907,N184US,CLT,07:58
False,0.0,False,US,08/04/2013,1963,N741UW,CLT,05:00
False,0.0,False,US,08/04/2013,1980,N155UW,CLT,11:08
False,0.0,False,US,08/04/2013,2087,N453UW,CLT,17:05
True,0.0,False,US,08/04/2013,2107,N954UW,DCA,08:00
False,0.0,False,US,08/04/2013,2109,N746UW,DCA,09:00
False,0.0,False,US,08/04/2013,2111,N748UW,DCA,10:00
False,0.0,False,US,08/04/2013,2113,N753US,DCA,11:00
False,0.0,False,US,08/04/2013,2115,N747UW,DCA,12:00
False,0.0,False,US,08/04/2013,2117,N755US,DCA,13:00
False,0.0,False,US,08/04/2013,2119,N746UW,DCA,14:00
False,0.0,False,US,08/04/2013,2121,N748UW,DCA,15:00
False,0.0,False,US,08/04/2013,2123,N753US,DCA,16:00
False,0.0,False,US,08/04/2013,2125,N747UW,DCA,17:00
False,0.0,False,US,08/04/2013,2127,N755US,DCA,18:00
False,0.0,False,US,08/04/2013,2129,N746UW,DCA,19:00
False,0.0,False,US,08/04/2013,2131,N748UW,DCA,20:00
False,0.0,False,US,08/04/2013,2145,N951UW,LGA,11:00
True,0.0,False,US,08/04/2013,2147,N948UW,LGA,12:00
False,0.0,False,US,08/04/2013,2151,N956UW,LGA,14:00
False,0.0,False,US,08/04/2013,2155,N948UW,LGA,16:00
False,0.0,False,US,08/04/2013,2159,N956UW,LGA,18:00
False,0.0,False,US,08/04/2013,2163,N948UW,LGA,20:00
False,0.0,False,US,08/05/2013,0417,N534UW,CLT,14:39
False,0.0,False,US,08/05/2013,0524,N836AW,PHX,10:15
False,0.0,False,US,08/05/2013,0553,N801AW,PHL,07:00
False,0.0,False,US,08/05/2013,0561,N602AW,PHX,19:15
False,0.0,False,US,08/05/2013,0654,N656AW,CLT,09:49
False,0.0,False,US,08/05/2013,0671,N656AW,PHX,16:35
False,0.0,False,US,08/05/2013,0722,N963UW,PHL,18:30
False,0.0,False,US,08/05/2013,0728,N721UW,PHL,19:30
False,0.0,False,US,08/05/2013,0738,N949UW,PHL,17:30
False,0.0,False,US,08/05/2013,0840,N157UW,CLT,06:13
False,0.0,False,US,08/05/2013,1701,N959UW,PHL,08:30
False,0.0,False,US,08/05/2013,1703,N950UW,PHL,13:30
False,0.0,False,US,08/05/2013,1721,N958UW,PHL,15:30
False,0.0,False,US,08/05/2013,1727,N961UW,PHL,12:30
False,0.0,False,US,08/05/2013,1737,N950UW,PHL,09:30
False,0.0,False,US,08/05/2013,1739,N954UW,PHL,05:30
False,0.0,False,US,08/05/2013,1747,N747UW,CLT,05:00
False,0.0,False,US,08/05/2013,1751,N102UW,PHL,06:30
False,0.0,False,US,08/05/2013,1763,N724UW,PHL,11:30
False,0.0,False,US,08/05/2013,1776,N732US,PHL,14:30
False,0.0,False,US,08/05/2013,1788,N161UW,CLT,19:08
False,0.0,False,US,08/05/2013,1797,N559UW,PHL,07:30
False,0.0,False,US,08/05/2013,1819,N952UW,PHL,10:30
False,0.0,False,US,08/05/2013,1886,N967UW,PHL,20:30
False,0.0,False,US,08/05/2013,1895,N198UW,CLT,12:48
False,0.0,False,US,08/05/2013,1896,N953UW,PHL,16:30
False,0.0,False,US,08/05/2013,1907,N153UW,CLT,07:58
False,0.0,False,US,08/05/2013,1980,N156UW,CLT,11:08
False,0.0,False,US,08/05/2013,2087,N445US,CLT,17:05
False,0.0,False,US,08/05/2013,2103,N118US,DCA,06:00
False,0.0,False,US,08/05/2013,2105,N749US,DCA,07:00
False,0.0,False,US,08/05/2013,2107,N751UW,DCA,08:00
False,0.0,False,US,08/05/2013,2109,N748UW,DCA,09:00
False,0.0,False,US,08/05/2013,2111,N756US,DCA,10:00
False,0.0,False,US,08/05/2013,2113,N118US,DCA,11:00
False,0.0,False,US,08/05/2013,2115,N745VJ,DCA,12:00
False,0.0,False,US,08/05/2013,2117,N751UW,DCA,13:00
False,0.0,False,US,08/05/2013,2119,N748UW,DCA,14:00
True,0.0,False,US,08/05/2013,2121,N712US,DCA,15:00
False,0.0,False,US,08/05/2013,2123,N118US,DCA,16:00
False,0.0,False,US,08/05/2013,2125,N745VJ,DCA,17:00
False,0.0,False,US,08/05/2013,2127,N751UW,DCA,18:00
False,0.0,False,US,08/05/2013,2129,N748UW,DCA,19:00
False,0.0,False,US,08/05/2013,2131,N712US,DCA,20:00
False,0.0,False,US,08/05/2013,2133,N963UW,LGA,06:00
False,0.0,False,US,08/05/2013,2135,N956UW,LGA,06:45
False,0.0,False,US,08/05/2013,2137,N957UW,LGA,07:00
False,0.0,False,US,08/05/2013,2139,N725UW,LGA,08:00
False,0.0,False,US,08/05/2013,2141,N948UW,LGA,09:00
False,0.0,False,US,08/05/2013,2143,N963UW,LGA,10:00
False,0.0,False,US,08/05/2013,2145,N956UW,LGA,11:00
False,0.0,False,US,08/05/2013,2147,N957UW,LGA,12:00
False,0.0,False,US,08/05/2013,2149,N948UW,LGA,13:00
False,0.0,False,US,08/05/2013,2151,N963UW,LGA,14:00
False,0.0,False,US,08/05/2013,2153,N956UW,LGA,15:00
False,0.0,False,US,08/05/2013,2155,N957UW,LGA,16:00
False,0.0,False,US,08/05/2013,2157,N948UW,LGA,17:00
True,0.0,False,US,08/05/2013,2159,N954UW,LGA,18:00
False,0.0,False,US,08/05/2013,2161,N956UW,LGA,19:00
False,0.0,False,US,08/05/2013,2163,N957UW,LGA,20:00
False,0.0,False,US,08/06/2013,0417,N553UW,CLT,14:39
False,0.0,False,US,08/06/2013,0524,N802AW,PHX,10:15
False,0.0,False,US,08/06/2013,0553,N808AW,PHL,07:00
False,0.0,False,US,08/06/2013,0654,N675AW,CLT,09:49
False,0.0,False,US,08/06/2013,0671,N637AW,PHX,16:35
False,0.0,False,US,08/06/2013,0722,N963UW,PHL,18:30
False,0.0,False,US,08/06/2013,0738,N967UW,PHL,17:30
False,0.0,False,US,08/06/2013,0840,N554UW,CLT,06:13
False,0.0,False,US,08/06/2013,1701,N967UW,PHL,08:30
True,0.0,False,US,08/06/2013,1703,N959UW,PHL,13:30
False,0.0,False,US,08/06/2013,1721,N954UW,PHL,15:30
False,0.0,False,US,08/06/2013,1727,N945UW,PHL,12:30
False,0.0,False,US,08/06/2013,1737,N949UW,PHL,09:30
False,0.0,False,US,08/06/2013,1739,N956UW,PHL,05:30
False,0.0,False,US,08/06/2013,1747,N721UW,CLT,05:00
False,0.0,False,US,08/06/2013,1751,N123UW,PHL,06:30
False,0.0,False,US,08/06/2013,1763,N757UW,PHL,11:30
True,0.0,False,US,08/06/2013,1776,N712US,PHL,14:30
False,0.0,False,US,08/06/2013,1788,N181UW,CLT,19:08
False,0.0,False,US,08/06/2013,1797,N150UW,PHL,07:30
False,0.0,False,US,08/06/2013,1819,N950UW,PHL,10:30
False,0.0,False,US,08/06/2013,1886,N955UW,PHL,20:30
False,0.0,False,US,08/06/2013,1895,N559UW,CLT,12:48
False,0.0,False,US,08/06/2013,1896,N947UW,PHL,16:30
False,0.0,False,US,08/06/2013,1907,N188US,CLT,07:58
False,0.0,False,US,08/06/2013,1980,N165US,CLT,11:08
True,0.0,False,US,08/06/2013,2087,N444US,CLT,17:05
False,0.0,False,US,08/06/2013,2103,N118US,DCA,06:00
False,0.0,False,US,08/06/2013,2105,N745VJ,DCA,07:00
False,0.0,False,US,08/06/2013,2107,N751UW,DCA,08:00
False,0.0,False,US,08/06/2013,2109,N748UW,DCA,09:00
False,0.0,False,US,08/06/2013,2111,N712US,DCA,10:00
False,0.0,False,US,08/06/2013,2113,N110UW,DCA,11:00
False,0.0,False,US,08/06/2013,2115,N762US,DCA,12:00
False,0.0,False,US,08/06/2013,2117,N751UW,DCA,13:00
False,0.0,False,US,08/06/2013,2119,N746UW,DCA,14:00
False,0.0,False,US,08/06/2013,2121,N754UW,DCA,15:00
False,0.0,False,US,08/06/2013,2123,N110UW,DCA,16:00
False,0.0,False,US,08/06/2013,2125,N748UW,DCA,17:00
False,0.0,False,US,08/06/2013,2127,N751UW,DCA,18:00
False,0.0,False,US,08/06/2013,2129,N746UW,DCA,19:00
False,0.0,False,US,08/06/2013,2131,N754UW,DCA,20:00
False,0.0,False,US,08/06/2013,2133,N948UW,LGA,06:00
False,0.0,False,US,08/06/2013,2135,N954UW,LGA,06:45
False,0.0,False,US,08/06/2013,2137, ,LGA,07:00
False,0.0,False,US,08/06/2013,2139,N742PS,LGA,08:00
True,0.0,False,US,08/06/2013,2141,N965UW,LGA,09:00
False,0.0,False,US,08/06/2013,2143,N948UW,LGA,10:00
False,0.0,False,US,08/06/2013,2145,N954UW,LGA,11:00
False,0.0,False,US,08/06/2013,2147,N952UW,LGA,12:00
False,0.0,False,US,08/06/2013,2149,N965UW,LGA,13:00
False,0.0,False,US,08/06/2013,2151,N948UW,LGA,14:00
False,0.0,False,US,08/06/2013,2153,N950UW,LGA,15:00
False,0.0,False,US,08/06/2013,2155,N952UW,LGA,16:00
False,0.0,False,US,08/06/2013,2157,N965UW,LGA,17:00
False,0.0,False,US,08/06/2013,2159,N948UW,LGA,18:00
False,0.0,False,US,08/06/2013,2161,N950UW,LGA,19:00
False,0.0,False,US,08/06/2013,2163,N952UW,LGA,20:00
False,0.0,False,US,08/07/2013,0417,N546UW,CLT,14:39
False,0.0,False,US,08/07/2013,0524,N839AW,PHX,10:15
False,0.0,False,US,08/07/2013,0553,N830AW,PHL,07:00
True,0.0,False,US,08/07/2013,0561,N832AW,PHX,19:15
False,0.0,False,US,08/07/2013,0654,N668AW,CLT,09:49
False,0.0,False,US,08/07/2013,0671,N676AW,PHX,16:35
False,0.0,False,US,08/07/2013,0722,N946UW,PHL,18:30
True,0.0,False,US,08/07/2013,0738,N953UW,PHL,17:30
False,0.0,False,US,08/07/2013,0840,N196UW,CLT,06:13
False,0.0,False,US,08/07/2013,1701,N945UW,PHL,08:30
False,0.0,False,US,08/07/2013,1703,N954UW,PHL,13:30
False,0.0,False,US,08/07/2013,1721, ,PHL,15:30
False,0.0,False,US,08/07/2013,1727,N953UW,PHL,12:30
False,0.0,False,US,08/07/2013,1737,N967UW,PHL,09:30
False,0.0,False,US,08/07/2013,1739,N948UW,PHL,05:30
False,0.0,False,US,08/07/2013,1747,N703UW,CLT,05:00
False,0.0,False,US,08/07/2013,1751,N110UW,PHL,06:30
False,0.0,False,US,08/07/2013,1763,N715UW,PHL,11:30
True,0.0,False,US,08/07/2013,1776,N769US,PHL,14:30
True,0.0,False,US,08/07/2013,1788,N188US,CLT,19:08
False,0.0,False,US,08/07/2013,1797,N155UW,PHL,07:30
False,0.0,False,US,08/07/2013,1819,N947UW,PHL,10:30
True,0.0,False,US,08/07/2013,1886,N945UW,PHL,20:30
False,0.0,False,US,08/07/2013,1895,N178US,CLT,12:48
True,0.0,False,US,08/07/2013,1896,N957UW,PHL,16:30
False,0.0,False,US,08/07/2013,1907,N193UW,CLT,07:58
True,0.0,False,US,08/07/2013,1980,N540UW,CLT,11:08
True,0.0,False,US,08/07/2013,2087,N435US,CLT,17:05
False,0.0,False,US,08/07/2013,2103,N103US,DCA,06:00
False,0.0,False,US,08/07/2013,2105,N748UW,DCA,07:00
False,0.0,False,US,08/07/2013,2107,N751UW,DCA,08:00
False,0.0,False,US,08/07/2013,2109,N760US,DCA,09:00
True,0.0,False,US,08/07/2013,2111,N733UW,DCA,10:00
False,0.0,False,US,08/07/2013,2113,N118US,DCA,11:00
False,0.0,False,US,08/07/2013,2115,N757UW,DCA,12:00
False,0.0,False,US,08/07/2013,2117,N751UW,DCA,13:00
False,0.0,False,US,08/07/2013,2119,N760US,DCA,14:00
False,0.0,False,US,08/07/2013,2121,N733UW,DCA,15:00
False,0.0,False,US,08/07/2013,2123,N118US,DCA,16:00
False,0.0,False,US,08/07/2013,2125,N757UW,DCA,17:00
False,0.0,False,US,08/07/2013,2127,N751UW,DCA,18:00
False,0.0,False,US,08/07/2013,2129,N760US,DCA,19:00
False,0.0,False,US,08/07/2013,2131,N733UW,DCA,20:00
False,0.0,False,US,08/07/2013,2133,N965UW,LGA,06:00
False,0.0,False,US,08/07/2013,2135,N950UW,LGA,06:45
False,0.0,False,US,08/07/2013,2137,N949UW,LGA,07:00
False,0.0,False,US,08/07/2013,2139,N766US,LGA,08:00
True,0.0,False,US,08/07/2013,2141,N961UW,LGA,09:00
False,0.0,False,US,08/07/2013,2143,N965UW,LGA,10:00
False,0.0,False,US,08/07/2013,2145,N950UW,LGA,11:00
False,0.0,False,US,08/07/2013,2147,N949UW,LGA,12:00
False,0.0,False,US,08/07/2013,2149, ,LGA,13:00
False,0.0,False,US,08/07/2013,2151,N965UW,LGA,14:00
False,0.0,False,US,08/07/2013,2153,N950UW,LGA,15:00
False,0.0,False,US,08/07/2013,2155,N949UW,LGA,16:00
False,0.0,False,US,08/07/2013,2157,N961UW,LGA,17:00
False,0.0,False,US,08/07/2013,2159,N965UW,LGA,18:00
False,0.0,False,US,08/07/2013,2161,N950UW,LGA,19:00
False,0.0,False,US,08/07/2013,2163,N949UW,LGA,20:00
False,0.07,True,US,08/08/2013,0417,N549UW,CLT,14:39
False,0.07,True,US,08/08/2013,0524,N662AW,PHX,10:15
False,0.07,True,US,08/08/2013,0553,N817AW,PHL,07:00
False,0.07,True,US,08/08/2013,0561,N650AW,PHX,19:15
False,0.07,True,US,08/08/2013,0654,N649AW,CLT,09:49
False,0.07,True,US,08/08/2013,0671,N679AW,PHX,16:35
True,0.07,True,US,08/08/2013,0722,N958UW,PHL,18:30
False,0.07,True,US,08/08/2013,0738,N954UW,PHL,17:30
False,0.07,True,US,08/08/2013,0840,N565UW,CLT,06:13
False,0.07,True,US,08/08/2013,1701,N957UW,PHL,08:30
False,0.07,True,US,08/08/2013,1703,N951UW,PHL,13:30
False,0.07,True,US,08/08/2013,1721,N956UW,PHL,15:30
False,0.07,True,US,08/08/2013,1727,N947UW,PHL,12:30
False,0.07,True,US,08/08/2013,1737,N955UW,PHL,09:30
False,0.07,True,US,08/08/2013,1739,N967UW,PHL,05:30
False,0.07,True,US,08/08/2013,1747,N708UW,CLT,05:00
False,0.07,True,US,08/08/2013,1751,N118US,PHL,06:30
True,0.07,True,US,08/08/2013,1763,N722US,PHL,11:30
False,0.07,True,US,08/08/2013,1776,N741UW,PHL,14:30
True,0.07,True,US,08/08/2013,1788,N172US,CLT,19:08
False,0.07,True,US,08/08/2013,1797,N157UW,PHL,07:30
False,0.07,True,US,08/08/2013,1819,N945UW,PHL,10:30
True,0.07,True,US,08/08/2013,1886,N955UW,PHL,20:30
False,0.07,True,US,08/08/2013,1895,N539UW,CLT,12:48
False,0.07,True,US,08/08/2013,1896,N952UW,PHL,16:30
False,0.07,True,US,08/08/2013,1907,N150UW,CLT,07:58
False,0.07,True,US,08/08/2013,1980,N165US,CLT,11:08
True,0.07,True,US,08/08/2013,2087,N460UW,CLT,17:05
False,0.07,True,US,08/08/2013,2103,N127UW,DCA,06:00
False,0.07,True,US,08/08/2013,2105,N752US,DCA,07:00
False,0.07,True,US,08/08/2013,2107,N751UW,DCA,08:00
False,0.07,True,US,08/08/2013,2109,N760US,DCA,09:00
False,0.07,True,US,08/08/2013,2111,N754UW,DCA,10:00
False,0.07,True,US,08/08/2013,2113,N103US,DCA,11:00
False,0.07,True,US,08/08/2013,2115,N764US,DCA,12:00
False,0.07,True,US,08/08/2013,2117,N751UW,DCA,13:00
False,0.07,True,US,08/08/2013,2119,N760US,DCA,14:00
False,0.07,True,US,08/08/2013,2121,N740UW,DCA,15:00
False,0.07,True,US,08/08/2013,2123,N103US,DCA,16:00
False,0.07,True,US,08/08/2013,2125,N725UW,DCA,17:00
False,0.07,True,US,08/08/2013,2127,N733UW,DCA,18:00
True,0.07,True,US,08/08/2013,2129,N760US,DCA,19:00
False,0.07,True,US,08/08/2013,2131,N740UW,DCA,20:00
False,0.07,True,US,08/08/2013,2133,N950UW,LGA,06:00
False,0.07,True,US,08/08/2013,2135,N965UW,LGA,06:45
False,0.07,True,US,08/08/2013,2137,N961UW,LGA,07:00
True,0.07,True,US,08/08/2013,2139,N767UW,LGA,08:00
False,0.07,True,US,08/08/2013,2141,N954UW,LGA,09:00
True,0.07,True,US,08/08/2013,2143,N950UW,LGA,10:00
False,0.07,True,US,08/08/2013,2145, ,LGA,11:00
False,0.07,True,US,08/08/2013,2147,N961UW,LGA,12:00
False,0.07,True,US,08/08/2013,2149,N954UW,LGA,13:00
False,0.07,True,US,08/08/2013,2151,N950UW,LGA,14:00
False,0.07,True,US,08/08/2013,2153,N965UW,LGA,15:00
False,0.07,True,US,08/08/2013,2155,N961UW,LGA,16:00
True,0.07,True,US,08/08/2013,2157,N947UW,LGA,17:00
True,0.07,True,US,08/08/2013,2159,N950UW,LGA,18:00
False,0.07,True,US,08/08/2013,2161,N965UW,LGA,19:00
True,0.07,True,US,08/08/2013,2163,N961UW,LGA,20:00
False,1.62,True,US,08/09/2013,0417,N523UW,CLT,14:39
False,1.62,True,US,08/09/2013,0524,N831AW,PHX,10:15
False,1.62,True,US,08/09/2013,0553,N803AW,PHL,07:00
True,1.62,True,US,08/09/2013,0561,N648AW,PHX,19:15
False,1.62,True,US,08/09/2013,0654,N649AW,CLT,09:49
True,1.62,True,US,08/09/2013,0671,N676AW,PHX,16:35
True,1.62,True,US,08/09/2013,0722,N949UW,PHL,18:30
